filename,duplicate_group,distance_to_representative,status
datasets/raw/rdd2022/converted/images/China_MotorBike_001327.jpg,dup-00168,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001328.jpg,dup-00179,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001329.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001330.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001331.jpg,dup-00057,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001332.jpg,dup-00184,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001333.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001334.jpg,dup-00106,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001335.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001336.jpg,dup-00097,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001337.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001338.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001339.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001340.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001341.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001342.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001343.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001344.jpg,dup-00165,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001345.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001346.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001347.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001348.jpg,dup-00051,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001349.jpg,dup-00180,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001350.jpg,dup-00185,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001351.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001352.jpg,dup-00029,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001353.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001354.jpg,dup-00094,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001355.jpg,dup-00008,15,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001356.jpg,dup-00050,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001357.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001358.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001359.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001360.jpg,dup-00083,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001361.jpg,dup-00121,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001362.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001363.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001364.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001365.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001366.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001367.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001368.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001369.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001370.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001371.jpg,dup-00053,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001372.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001373.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001374.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001375.jpg,dup-00016,24,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001376.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001377.jpg,dup-00165,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001378.jpg,dup-00149,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001379.jpg,dup-00060,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001380.jpg,dup-00124,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001381.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001382.jpg,dup-00071,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001383.jpg,dup-00182,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001384.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001385.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001386.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001387.jpg,dup-00016,15,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001388.jpg,dup-00008,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001389.jpg,dup-00186,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001390.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001391.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001392.jpg,dup-00187,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001393.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001394.jpg,dup-00001,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001395.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001396.jpg,dup-00083,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001397.jpg,dup-00048,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001398.jpg,dup-00007,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001399.jpg,dup-00186,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001400.jpg,dup-00043,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001401.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001402.jpg,dup-00026,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001403.jpg,dup-00120,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001404.jpg,dup-00034,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001405.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001406.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001407.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001408.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001409.jpg,dup-00096,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001410.jpg,dup-00027,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001411.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001412.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001413.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001414.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001415.jpg,dup-00070,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001416.jpg,dup-00023,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001417.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001418.jpg,dup-00016,25,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001419.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001420.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001421.jpg,dup-00138,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001422.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001423.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001424.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001425.jpg,dup-00175,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001426.jpg,dup-00188,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001427.jpg,dup-00007,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001428.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001429.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001430.jpg,dup-00189,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001431.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001432.jpg,dup-00092,11,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001433.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001434.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001435.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001436.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001437.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001438.jpg,dup-00034,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001439.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001440.jpg,dup-00107,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001441.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001442.jpg,dup-00007,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001443.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001444.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001445.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001446.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001447.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001448.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001449.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001450.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001451.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001452.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001453.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001454.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001455.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001456.jpg,dup-00008,11,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001457.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001458.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001459.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001460.jpg,dup-00003,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001461.jpg,dup-00039,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001462.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001463.jpg,dup-00030,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001464.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001465.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001466.jpg,dup-00045,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001467.jpg,dup-00174,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001468.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001469.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001470.jpg,dup-00045,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001471.jpg,dup-00190,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001472.jpg,dup-00128,15,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001473.jpg,dup-00156,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001474.jpg,dup-00191,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001475.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001476.jpg,dup-00070,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001477.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001478.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001479.jpg,dup-00029,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001480.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001481.jpg,dup-00016,24,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001482.jpg,dup-00192,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001483.jpg,dup-00179,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001484.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001485.jpg,dup-00071,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001486.jpg,dup-00049,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001487.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001488.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001489.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001490.jpg,dup-00189,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001491.jpg,dup-00037,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001492.jpg,dup-00048,1,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001493.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001494.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001495.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001496.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001497.jpg,dup-00193,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001498.jpg,dup-00070,14,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001499.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001500.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001501.jpg,dup-00033,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001502.jpg,dup-00012,13,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001503.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001504.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001505.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001506.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001507.jpg,dup-00128,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001508.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001509.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001510.jpg,dup-00031,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001511.jpg,dup-00155,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001512.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001513.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001514.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001515.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001516.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001517.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001518.jpg,dup-00117,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001519.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001520.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001521.jpg,dup-00098,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001522.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001523.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001524.jpg,dup-00060,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001525.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001526.jpg,dup-00016,18,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001527.jpg,dup-00016,20,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001528.jpg,dup-00041,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001529.jpg,dup-00142,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001530.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001531.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001532.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001533.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001534.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001535.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001536.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001537.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001538.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001539.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001540.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001541.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001542.jpg,dup-00048,2,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001543.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001544.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001545.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001546.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001547.jpg,dup-00012,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001548.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001549.jpg,dup-00027,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001550.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001551.jpg,dup-00176,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001552.jpg,dup-00194,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001553.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001554.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001555.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001556.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001557.jpg,dup-00144,11,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001558.jpg,dup-00016,15,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001559.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001560.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001561.jpg,dup-00120,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001562.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001563.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001564.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001565.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001566.jpg,dup-00016,15,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001567.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001568.jpg,dup-00102,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001569.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001570.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001571.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001572.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001573.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001574.jpg,dup-00075,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001575.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001576.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001577.jpg,dup-00195,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001578.jpg,dup-00058,2,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001579.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001580.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001581.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001582.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001583.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001584.jpg,dup-00188,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001585.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001586.jpg,dup-00187,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001587.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001588.jpg,dup-00046,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001589.jpg,dup-00196,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001590.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001591.jpg,dup-00194,2,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001592.jpg,dup-00068,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001593.jpg,dup-00016,13,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001594.jpg,dup-00002,14,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001595.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001596.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001597.jpg,dup-00084,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001598.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001599.jpg,dup-00027,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001600.jpg,dup-00119,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001601.jpg,dup-00008,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001602.jpg,dup-00002,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001603.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001604.jpg,dup-00154,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001605.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001606.jpg,dup-00008,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001607.jpg,dup-00003,14,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001608.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001609.jpg,dup-00032,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001610.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001611.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001612.jpg,dup-00065,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001613.jpg,dup-00078,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001614.jpg,dup-00016,26,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001615.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001616.jpg,dup-00016,24,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001617.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001618.jpg,dup-00002,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001619.jpg,dup-00035,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001620.jpg,dup-00109,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001621.jpg,dup-00128,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001622.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001623.jpg,dup-00008,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001624.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001625.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001626.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001627.jpg,dup-00108,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001628.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001629.jpg,dup-00048,11,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001630.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001631.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001632.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001633.jpg,dup-00111,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001634.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001635.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001636.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001637.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001638.jpg,dup-00072,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001639.jpg,dup-00097,15,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001640.jpg,dup-00016,13,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001641.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001642.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001643.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001644.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001645.jpg,dup-00161,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001646.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001647.jpg,dup-00118,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001648.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001649.jpg,dup-00016,22,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001650.jpg,dup-00197,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001651.jpg,dup-00198,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001652.jpg,dup-00032,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001653.jpg,dup-00199,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001654.jpg,dup-00200,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001655.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001656.jpg,dup-00001,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001657.jpg,,,unique
